timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1637178090314,2,Petición HTTP,200,OK,final_test 1-93,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090317,2,Petición HTTP,200,OK,final_test 1-94,text,true,,11229,116,2,2,http://192.168.100.4/,2,0,1
1637178090319,1,Petición HTTP,200,OK,final_test 1-94,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090320,1,Petición HTTP,200,OK,final_test 1-94,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090316,5,Petición HTTP,200,OK,final_test 1-93,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090321,1,Petición HTTP,200,OK,final_test 1-94,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090322,1,Petición HTTP,200,OK,final_test 1-94,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090321,5,Petición HTTP,200,OK,final_test 1-93,text,true,,11228,116,1,1,http://192.168.100.4/,4,0,0
1637178090326,3,Petición HTTP,200,OK,final_test 1-93,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090329,2,Petición HTTP,200,OK,final_test 1-95,text,true,,11229,116,2,2,http://192.168.100.4/,2,0,1
1637178090331,1,Petición HTTP,200,OK,final_test 1-95,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090329,5,Petición HTTP,200,OK,final_test 1-93,text,true,,11228,116,2,2,http://192.168.100.4/,5,0,0
1637178090332,2,Petición HTTP,200,OK,final_test 1-95,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090334,1,Petición HTTP,200,OK,final_test 1-95,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090335,1,Petición HTTP,200,OK,final_test 1-95,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090338,2,Petición HTTP,200,OK,final_test 1-96,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090340,2,Petición HTTP,200,OK,final_test 1-96,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090342,12,Petición HTTP,200,OK,final_test 1-96,text,true,,11228,116,2,2,http://192.168.100.4/,6,0,0
1637178090354,2,Petición HTTP,200,OK,final_test 1-96,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090354,5,Petición HTTP,200,OK,final_test 1-97,text,true,,11229,116,2,2,http://192.168.100.4/,5,0,1
1637178090356,4,Petición HTTP,200,OK,final_test 1-96,text,true,,11228,116,2,2,http://192.168.100.4/,4,0,0
1637178090359,5,Petición HTTP,200,OK,final_test 1-97,text,true,,11228,116,2,2,http://192.168.100.4/,5,0,0
1637178090364,2,Petición HTTP,200,OK,final_test 1-97,text,true,,11228,116,2,2,http://192.168.100.4/,2,0,0
1637178090361,6,Petición HTTP,200,OK,final_test 1-98,text,true,,11229,116,2,2,http://192.168.100.4/,6,0,5
1637178090367,1,Petición HTTP,200,OK,final_test 1-98,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090366,3,Petición HTTP,200,OK,final_test 1-97,text,true,,11228,116,2,2,http://192.168.100.4/,3,0,0
1637178090368,1,Petición HTTP,200,OK,final_test 1-98,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090369,1,Petición HTTP,200,OK,final_test 1-97,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090369,2,Petición HTTP,200,OK,final_test 1-98,text,true,,11228,116,1,1,http://192.168.100.4/,2,0,0
1637178090371,1,Petición HTTP,200,OK,final_test 1-98,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090373,2,Petición HTTP,200,OK,final_test 1-99,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090375,1,Petición HTTP,200,OK,final_test 1-99,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090376,1,Petición HTTP,200,OK,final_test 1-99,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090377,1,Petición HTTP,200,OK,final_test 1-99,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090379,1,Petición HTTP,200,OK,final_test 1-99,text,true,,11228,116,2,2,http://192.168.100.4/,1,0,0
1637178090380,2,Petición HTTP,200,OK,final_test 1-100,text,true,,11229,116,1,1,http://192.168.100.4/,2,0,1
1637178090382,1,Petición HTTP,200,OK,final_test 1-100,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090383,1,Petición HTTP,200,OK,final_test 1-100,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090384,1,Petición HTTP,200,OK,final_test 1-100,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
1637178090385,1,Petición HTTP,200,OK,final_test 1-100,text,true,,11228,116,1,1,http://192.168.100.4/,1,0,0
